date,home_team,Home Team Goals,away_team,Away Team Goals,Home Team Initials,Away Team Initials
2014-11-06,United Arab Emirates,3,Lebanon,2,UAE,LBN
2014-11-07,Bahrain,2,Singapore,0,BHR,SGP
2014-11-07,Oman,2,Yemen,0,OMA,YEM
2014-11-09,Thailand,3,Philippines,0,THA,PHI
2014-11-09,Uganda,3,Ethiopia,0,UGA,ETH
2014-11-09,Vietnam,1,Palestine,3,VIE,PLE
2014-11-11,Curaçao,2,Trinidad and Tobago,3,CUW,TRI
2014-11-12,Argentina,2,Croatia,1,ARG,CRO
2014-11-12,Belgium,3,Iceland,1,BEL,ISL
2014-11-12,Haiti,2,Antigua and Barbuda,2,HAI,ATG
2014-11-12,Netherlands,2,Mexico,3,NED,MEX
2014-11-12,Norway,0,Estonia,1,NOR,EST
2014-11-12,Turkey,0,Brazil,4,TUR,BRA
2014-11-13,Curaçao,2,Cuba,3,CUW,CUB
2014-11-13,Morocco,6,Benin,1,MAR,BEN
2014-11-13,Saudi Arabia,1,Qatar,1,KSA,QAT
2014-11-13,Singapore,2,Laos,0,SGP,LAO
2014-11-13,Uruguay,3,Costa Rica,3,URU,CRC
2014-11-13,Yemen,0,Bahrain,0,YEM,BHR
2014-11-14,Botswana,0,Tunisia,0,BOT,TUN
2014-11-14,France,1,Albania,1,FRA,ALB
2014-11-14,Georgia,0,Poland,4,GEO,POL
2014-11-14,Greece,0,Faroe Islands,1,GRE,FRO
2014-11-14,Hungary,1,Finland,0,HUN,FIN
2014-11-14,Iraq,0,Kuwait,1,IRQ,KUW
2014-11-14,Japan,6,Honduras,0,JPN,HON
2014-11-14,Paraguay,2,Peru,1,PAR,PER
2014-11-14,Philippines,3,Cambodia,0,PHI,CAM
2014-11-14,Portugal,1,Armenia,0,POR,ARM
2014-11-14,Romania,2,Northern Ireland,0,ROU,NIR
2014-11-14,Scotland,1,Republic of Ireland,0,SCO,IRL
2014-11-14,Serbia,1,Denmark,3,SRB,DEN
2014-11-14,United Arab Emirates,0,Oman,0,UAE,OMA
2014-11-15,Algeria,3,Ethiopia,1,ALG,ETH
2014-11-15,Angola,0,Gabon,0,ANG,GAB
2014-11-15,Austria,1,Russia,0,AUT,RUS
2014-11-15,Congo,0,Nigeria,2,CGO,NGA
2014-11-15,Egypt,0,Senegal,1,EGY,SEN
2014-11-15,England,3,Slovenia,1,ENG,SVN
2014-11-15,Indonesia,0,Syria,2,IDN,SYR
2014-11-15,Lesotho,0,Burkina Faso,1,LES,BFA
2014-11-15,Luxembourg,0,Ukraine,3,LUX,UKR
2014-11-15,North Macedonia,0,Slovakia,2,MKD,SVK
2014-11-15,Malawi,2,Mali,0,MWI,MLI
2014-11-15,Moldova,0,Liechtenstein,1,MDA,LIE
2014-11-15,Montenegro,1,Sweden,1,MNE,SWE
2014-11-15,Mozambique,0,Zambia,1,MOZ,ZAM
2014-11-15,San Marino,0,Estonia,0,SMR,EST
2014-11-15,South Africa,2,Sudan,1,RSA,SDN
2014-11-15,Spain,3,Belarus,0,ESP,BLR
2014-11-15,Switzerland,4,Lithuania,0,SUI,LTU
2014-11-15,Togo,1,Guinea,4,TOG,GUI
2014-11-15,Uganda,1,Ghana,0,UGA,GHA
2014-11-16,Azerbaijan,0,Norway,1,AZE,NOR
2014-11-16,Belgium,0,Wales,0,BEL,WAL
2014-11-16,Bulgaria,1,Malta,1,BUL,MLT
2014-11-16,Cyprus,5,Andorra,0,CYP,AND
2014-11-16,Czech Republic,2,Iceland,1,CZE,ISL
2014-11-16,Israel,3,Bosnia and Herzegovina,0,ISR,BIH
2014-11-16,Italy,1,Croatia,1,ITA,CRO
2014-11-16,Morocco,2,Zimbabwe,1,MAR,ZIM
2014-11-16,Netherlands,6,Latvia,0,NED,LVA
2014-11-16,Saudi Arabia,3,Bahrain,0,KSA,BHR
2014-11-16,Eswatini,1,Tanzania,1,SWZ,TAN
2014-11-16,Turkey,3,Kazakhstan,1,TUR,KAZ
2014-11-16,Vietnam,3,Malaysia,1,VIE,MAS
2014-11-16,Yemen,0,Qatar,0,YEM,QAT
2014-11-17,Iraq,1,Oman,1,IRQ,OMA
2014-11-17,Singapore,4,Cambodia,2,SGP,CAM
2014-11-17,United Arab Emirates,2,Kuwait,2,UAE,KUW
2014-11-18,Austria,1,Brazil,2,AUT,BRA
2014-11-18,Belarus,3,Mexico,2,BLR,MEX
2014-11-18,Bolivia,3,Venezuela,2,BOL,VEN
2014-11-18,Chile,1,Uruguay,2,CHI,URU
2014-11-18,Cuba,1,Haiti,2,CUB,HAI
2014-11-18,Estonia,1,Jordan,0,EST,JOR
2014-11-18,France,1,Sweden,0,FRA,SWE
2014-11-18,Greece,0,Serbia,2,GRE,SRB
2014-11-18,Hungary,1,Russia,2,HUN,RUS
2014-11-18,Italy,1,Albania,0,ITA,ALB
2014-11-18,Jamaica,0,Trinidad and Tobago,0,JAM,TRI
2014-11-18,Japan,2,Australia,1,JPN,AUS
2014-11-18,Nicaragua,0,El Salvador,2,NCA,SLV
2014-11-18,Panama,0,Canada,0,PAN,CAN
2014-11-18,Peru,2,Paraguay,1,PER,PAR
2014-11-18,Portugal,1,Argentina,0,POR,ARG
2014-11-18,Romania,2,Denmark,0,ROU,DEN
2014-11-18,Scotland,1,England,3,SCO,ENG
2014-11-18,Slovakia,2,Finland,1,SVK,FIN
2014-11-18,Slovenia,0,Colombia,1,SVN,COL
2014-11-18,Spain,0,Germany,1,ESP,GER
2014-11-18,Thailand,2,New Zealand,0,THA,NZL
2014-11-18,Ukraine,0,Lithuania,0,UKR,LTU
2014-11-19,Bahrain,0,Qatar,0,BHR,QAT
2014-11-19,Burkina Faso,1,Angola,1,BFA,ANG
2014-11-19,Ethiopia,0,Malawi,0,ETH,MWI
2014-11-19,Gabon,4,Lesotho,2,GAB,LES
2014-11-19,Ghana,3,Togo,1,GHA,TOG
2014-11-19,Guam,0,Hong Kong,0,GUM,HKG
2014-11-19,Guinea,2,Uganda,0,GUI,UGA
2014-11-19,Mali,2,Algeria,0,MLI,ALG
2014-11-19,Niger,1,Mozambique,1,NIG,MOZ
2014-11-19,Nigeria,2,South Africa,2,NGA,RSA
2014-11-19,Saudi Arabia,1,Yemen,0,KSA,YEM
2014-11-19,Senegal,3,Botswana,0,SEN,BOT
2014-11-19,Sudan,0,Congo,1,SDN,CGO
2014-11-19,Tunisia,2,Egypt,1,TUN,EGY
2014-11-20,Kuwait,0,Oman,5,KUW,OMA
2014-11-20,United Arab Emirates,2,Iraq,0,UAE,IRQ
2014-11-22,Philippines,4,Laos,1,PHI,LAO
2014-11-22,Vietnam,2,Indonesia,2,VIE,IDN
2014-11-23,Malaysia,0,Myanmar,0,MAS,MYA
2014-11-23,Oman,1,Qatar,3,OMA,QAT
2014-11-23,Saudi Arabia,3,United Arab Emirates,2,KSA,UAE
2014-11-23,Singapore,1,Thailand,2,SGP,THA
2014-11-25,Philippines,4,Indonesia,0,PHI,IDN
2014-11-25,Vietnam,3,Laos,0,VIE,LAO
2014-11-25,United Arab Emirates,1,Oman,0,UAE,OMA
2014-11-26,Malaysia,2,Thailand,3,MAS,THA
2014-11-26,Saudi Arabia,1,Qatar,2,KSA,QAT
2014-11-26,Singapore,4,Myanmar,2,SGP,MYA
2014-11-28,Indonesia,5,Laos,1,IDN,LAO
2014-11-28,Vietnam,3,Philippines,1,VIE,PHI
2014-11-29,Singapore,1,Malaysia,3,SGP,MAS
2014-11-29,Thailand,2,Myanmar,0,THA,MYA
2014-12-06,Philippines,0,Thailand,0,PHI,THA
2014-12-07,Malaysia,1,Vietnam,2,MAS,VIE
2014-12-10,Thailand,3,Philippines,0,THA,PHI
2014-12-11,Vietnam,2,Malaysia,4,VIE,MAS
2014-12-13,Uzbekistan,1,Palestine,0,UZB,PLE
2014-12-17,Thailand,2,Malaysia,0,THA,MAS
2014-12-20,Malaysia,3,Thailand,2,MAS,THA
2014-12-21,Uzbekistan,2,Jordan,1,UZB,JOR
2014-12-22,Iraq,1,Kuwait,1,IRQ,KUW
2014-12-25,Uzbekistan,0,Iraq,1,UZB,IRQ
2014-12-27,Qatar,3,Estonia,0,QAT,EST
2014-12-28,Uzbekistan,0,Iraq,0,UZB,IRQ
2014-12-30,Bahrain,4,Saudi Arabia,1,BHR,KSA
2014-12-30,United Arab Emirates,1,Jordan,0,UAE,JOR
2014-12-31,Qatar,2,Oman,2,QAT,OMA
2015-01-04,Bahrain,1,Jordan,0,BHR,JOR
2015-01-04,South Africa,1,Zambia,0,RSA,ZAM
2015-01-09,Australia,4,Kuwait,1,AUS,KUW
2015-01-09,Senegal,1,Gabon,0,SEN,GAB
2015-01-10,Burkina Faso,5,Eswatini,1,BFA,SWZ
2015-01-10,Cameroon,1,South Africa,1,CMR,RSA
2015-01-11,Tunisia,1,Algeria,1,TUN,ALG
2015-01-11,United Arab Emirates,4,Qatar,1,UAE,QAT
2015-01-12,Japan,4,Palestine,0,JPN,PLE
2015-01-12,Jordan,0,Iraq,1,JOR,IRQ
2015-01-13,Australia,4,Oman,0,AUS,OMA
2015-01-13,Botswana,0,Burkina Faso,2,BOT,BFA
2015-01-13,Senegal,5,Guinea,2,SEN,GUI
2015-01-14,Mali,0,South Africa,3,MLI,RSA
2015-01-15,Bahrain,1,United Arab Emirates,2,BHR,UAE
2015-01-16,Canada,1,Iceland,2,CAN,ISL
2015-01-16,Iraq,0,Japan,1,IRQ,JPN
2015-01-16,Palestine,1,Jordan,5,PLE,JOR
2015-01-17,Burkina Faso,0,Gabon,2,BFA,GAB
2015-01-17,Equatorial Guinea,1,Congo,1,EQG,CGO
2015-01-17,Oman,1,Kuwait,0,OMA,KUW
2015-01-17,Yemen,0,Nigeria,2,YEM,NGA
2015-01-18,Uzbekistan,3,Saudi Arabia,1,UZB,KSA
2015-01-19,Algeria,3,South Africa,1,ALG,RSA
2015-01-19,Canada,1,Iceland,1,CAN,ISL
2015-01-19,Finland,1,Sweden,0,FIN,SWE
2015-01-19,Ghana,1,Senegal,2,GHA,SEN
2015-01-19,Qatar,1,Bahrain,2,QAT,BHR
2015-01-20,Iraq,2,Palestine,0,IRQ,PLE
2015-01-20,Japan,2,Jordan,0,JPN,JOR
2015-01-20,Mali,1,Cameroon,1,MLI,CMR
2015-01-21,Equatorial Guinea,0,Burkina Faso,0,EQG,BFA
2015-01-21,Gabon,0,Congo,1,GAB,CGO
2015-01-22,Yemen,0,Finland,0,YEM,FIN
2015-01-22,Zambia,1,Tunisia,2,ZAM,TUN
2015-01-23,Ghana,1,Algeria,0,GHA,ALG
2015-01-23,Japan,1,United Arab Emirates,1,JPN,UAE
2015-01-23,South Africa,1,Senegal,1,RSA,SEN
2015-01-24,Cameroon,1,Guinea,1,CMR,GUI
2015-01-25,Congo,2,Burkina Faso,1,CGO,BFA
2015-01-25,Equatorial Guinea,2,Gabon,0,EQG,GAB
2015-01-27,Australia,2,United Arab Emirates,0,AUS,UAE
2015-01-27,Senegal,0,Algeria,2,SEN,ALG
2015-01-27,South Africa,1,Ghana,2,RSA,GHA
2015-01-28,Guinea,1,Mali,1,GUI,MLI
2015-01-30,Curaçao,0,Aruba,0,CUW,ARU
2015-01-30,Iraq,2,United Arab Emirates,3,IRQ,UAE
2015-01-31,Equatorial Guinea,2,Tunisia,1,EQG,TUN
2015-02-01,Ghana,3,Guinea,0,GHA,GUI
2015-02-01,Suriname,1,Aruba,0,SUR,ARU
2015-02-02,Bangladesh,1,Sri Lanka,0,BAN,SRI
2015-02-04,Honduras,2,Venezuela,3,HON,VEN
2015-02-05,Equatorial Guinea,0,Ghana,3,EQG,GHA
2015-02-06,Pakistan,2,Afghanistan,1,PAK,AFG
2015-02-18,Kazakhstan,1,Moldova,1,KAZ,MDA
2015-03-08,Bermuda,2,Grenada,0,BER,GRN
2015-03-12,Cambodia,3,Macau,0,CAM,MAC
2015-03-12,Timor-Leste,0,Mongolia,3,TLS,MNG
2015-03-12,India,2,Nepal,0,IND,NEP
2015-03-12,Sri Lanka,0,Bhutan,1,SRI,BHU
2015-03-12,Yemen,3,Pakistan,1,YEM,PAK
2015-03-15,Antigua and Barbuda,1,Dominica,0,ATG,DMA
2015-03-17,Bhutan,2,Sri Lanka,1,BHU,SRI
2015-03-17,Macau,1,Cambodia,1,MAC,CAM
2015-03-17,Mongolia,3,Timor-Leste,0,MNG,TLS
2015-03-17,Nepal,0,India,0,NEP,IND
2015-03-22,Antigua and Barbuda,1,British Virgin Islands,0,ATG,VGB
2015-03-23,Pakistan,0,Yemen,0,PAK,YEM
2015-03-25,Botswana,2,Lesotho,0,BOT,LES
2015-03-25,Dominican Republic,0,Cuba,3,DOM,CUB
2015-03-25,Gabon,4,Mali,3,GAB,MLI
2015-03-25,Georgia,2,Malta,0,GEO,MLT
2015-03-25,Germany,2,Australia,2,GER,AUS
2015-03-25,Indonesia,0,Cameroon,1,IDN,CMR
2015-03-25,Mauritius,2,Burundi,2,MRI,BDI
2015-03-25,Nigeria,0,Uganda,1,NGA,UGA
2015-03-25,Scotland,1,Northern Ireland,0,SCO,NIR
2015-03-25,Eswatini,1,South Africa,3,SWZ,RSA
2015-03-26,Bahrain,0,Colombia,6,BHR,COL
2015-03-26,Egypt,2,Equatorial Guinea,0,EGY,EQG
2015-03-26,France,1,Brazil,3,FRA,BRA
2015-03-26,Jordan,0,Syria,1,JOR,SYR
2015-03-26,Maldives,0,Tajikistan,2,MDV,TJK
2015-03-26,Oman,6,Malaysia,0,OMA,MAS
2015-03-26,Qatar,1,Algeria,0,QAT,ALG
2015-03-26,Thailand,2,Singapore,0,THA,SGP
2015-03-27,Canada,1,Guatemala,0,CAN,GUA
2015-03-27,Curaçao,2,Montserrat,1,CUW,MSR
2015-03-27,England,4,Lithuania,0,ENG,LTU
2015-03-27,Gambia,1,Mauritania,0,GAM,MTN
2015-03-27,Japan,2,Tunisia,0,JPN,TUN
2015-03-27,Liechtenstein,0,Austria,5,LIE,AUT
2015-03-27,North Macedonia,1,Belarus,2,MKD,BLR
2015-03-27,Moldova,0,Sweden,2,MDA,SWE
2015-03-27,Slovakia,3,Luxembourg,0,SVK,LUX
2015-03-27,Slovenia,6,San Marino,0,SVN,SMR
2015-03-27,Spain,1,Ukraine,0,ESP,UKR
2015-03-27,Switzerland,3,Estonia,0,SUI,EST
2015-03-27,Trinidad and Tobago,0,Panama,1,TRI,PAN
2015-03-28,Andorra,0,Bosnia and Herzegovina,3,AND,BIH
2015-03-28,Azerbaijan,2,Malta,0,AZE,MLT
2015-03-28,Belgium,5,Cyprus,0,BEL,CYP
2015-03-28,Bulgaria,2,Italy,2,BUL,ITA
2015-03-28,Croatia,5,Norway,1,CRO,NOR
2015-03-28,Czech Republic,1,Latvia,1,CZE,LVA
2015-03-28,Ghana,1,Senegal,2,GHA,SEN
2015-03-28,Hong Kong,1,Guam,0,HKG,GUM
2015-03-28,Israel,0,Wales,3,ISR,WAL
2015-03-28,Kazakhstan,0,Iceland,3,KAZ,ISL
2015-03-28,Mauritius,1,Togo,1,MRI,TOG
2015-03-28,Morocco,0,Uruguay,1,MAR,URU
2015-03-28,Netherlands,1,Turkey,1,NED,TUR
2015-03-29,Albania,2,Armenia,1,ALB,ARM
2015-03-29,Anguilla,0,Nicaragua,3,AIA,NCA
2015-03-29,Bermuda,3,Bahamas,0,BER,BAH
2015-03-29,Botswana,1,Mozambique,2,BOT,MOZ
2015-03-29,Brazil,1,Chile,0,BRA,CHI
2015-03-29,Dominica,0,British Virgin Islands,0,DMA,VGB
2015-03-29,France,2,Denmark,0,FRA,DEN
2015-03-29,Georgia,0,Germany,2,GEO,GER
2015-03-29,Guyana,2,Grenada,0,GUY,GRN
2015-03-29,Hungary,0,Greece,0,HUN,GRE
2015-03-29,Republic of Ireland,1,Poland,1,IRL,POL
2015-03-29,Northern Ireland,2,Finland,1,NIR,FIN
2015-03-29,Portugal,2,Serbia,1,POR,SRB
2015-03-29,Romania,1,Faroe Islands,0,ROU,FRO
2015-03-29,South Africa,1,Nigeria,1,RSA,NGA
2015-03-29,Tanzania,1,Malawi,1,TAN,MWI
2015-03-29,Zambia,2,Rwanda,0,ZAM,RWA
2015-03-30,Bahrain,2,Philippines,1,BHR,PHI
2015-03-30,Belarus,0,Gabon,0,BLR,GAB
2015-03-30,Indonesia,2,Myanmar,1,IDN,MYA
2015-03-30,Jamaica,3,Cuba,0,JAM,CUB
2015-03-30,Kuwait,1,Colombia,3,KUW,COL
2015-03-30,North Macedonia,0,Australia,0,MKD,AUS
2015-03-30,Oman,1,Algeria,4,OMA,ALG
2015-03-30,Qatar,1,Slovenia,0,QAT,SVN
2015-03-30,Saudi Arabia,2,Jordan,1,KSA,JOR
2015-03-30,Thailand,2,Cameroon,3,THA,CMR
2015-03-31,Austria,1,Bosnia and Herzegovina,1,AUT,BIH
2015-03-31,Estonia,1,Iceland,1,EST,ISL
2015-03-31,Ghana,1,Mali,1,GHA,MLI
2015-03-31,Israel,0,Belgium,1,ISR,BEL
2015-03-31,Italy,1,England,1,ITA,ENG
2015-03-31,Japan,5,Uzbekistan,1,JPN,UZB
2015-03-31,Liechtenstein,1,San Marino,0,LIE,SMR
2015-03-31,Luxembourg,1,Turkey,2,LUX,TUR
2015-03-31,Mauritania,2,Niger,0,MTN,NIG
2015-03-31,Montserrat,2,Curaçao,2,MSR,CUW
2015-03-31,Netherlands,2,Spain,0,NED,ESP
2015-03-31,Panama,2,Costa Rica,1,PAN,CRC
2015-03-31,Peru,0,Venezuela,1,PER,VEN
2015-03-31,Russia,0,Kazakhstan,0,RUS,KAZ
2015-03-31,Singapore,2,Guam,2,SGP,GUM
2015-03-31,Slovakia,1,Czech Republic,0,SVK,CZE
2015-03-31,Tajikistan,2,Syria,3,TJK,SYR
2015-03-31,Ukraine,1,Latvia,1,UKR,LVA
2015-05-10,Zambia,2,Malawi,0,ZAM,MWI
2015-05-12,Kazakhstan,0,Burkina Faso,0,KAZ,BFA
2015-05-13,Dominican Republic,6,Cayman Islands,0,DOM,CAY
2015-05-14,Grenada,1,Dominica,2,GRN,DMA
2015-05-14,Lesotho,0,South Africa,0,LES,RSA
2015-05-16,Lesotho,1,South Africa,1,LES,RSA
2015-05-17,Namibia,0,Seychelles,0,NAM,SEY
2015-05-17,Zimbabwe,2,Mauritius,0,ZIM,MRI
2015-05-18,Lesotho,1,Madagascar,2,LES,MAD
2015-05-18,Tanzania,0,Eswatini,1,TAN,SWZ
2015-05-19,Namibia,2,Mauritius,0,NAM,MRI
2015-05-19,Seychelles,0,Zimbabwe,1,SEY,ZIM
2015-05-20,Lesotho,0,Eswatini,2,LES,SWZ
2015-05-20,Madagascar,2,Tanzania,0,MAD,TAN
2015-05-21,Namibia,4,Zimbabwe,1,NAM,ZIM
2015-05-21,Seychelles,0,Mauritius,1,SEY,MRI
2015-05-22,Lesotho,1,Tanzania,0,LES,TAN
2015-05-22,Madagascar,1,Eswatini,1,MAD,SWZ
2015-05-24,Lebanon,2,Syria,2,LBN,SYR
2015-05-24,South Africa,0,Botswana,0,RSA,BOT
2015-05-24,Thailand,1,Vietnam,0,THA,VIE
2015-05-24,Zambia,0,Namibia,0,ZAM,NAM
2015-05-25,Ghana,1,Madagascar,2,GHA,MAD
2015-05-25,Mozambique,2,Malawi,2,MOZ,MWI
2015-05-27,South Africa,0,Malawi,0,RSA,MWI
2015-05-27,Zambia,3,Ghana,0,ZAM,GHA
2015-05-28,Botswana,1,Mozambique,2,BOT,MOZ
2015-05-28,Namibia,3,Madagascar,2,NAM,MAD
2015-05-29,Laos,0,Afghanistan,2,LAO,AFG
2015-05-29,Zambia,0,Malawi,1,ZAM,MWI
2015-05-30,Bahrain,0,Oman,0,BHR,OMA
2015-05-30,Bangladesh,1,Singapore,2,BAN,SGP
2015-05-30,Jordan,0,Lebanon,0,JOR,LBN
2015-05-30,Madagascar,2,Botswana,1,MAD,BOT
2015-05-30,Mexico,3,Guatemala,0,MEX,GUA
2015-05-30,Namibia,2,Mozambique,0,NAM,MOZ
2015-05-31,El Salvador,0,Honduras,2,SLV,HON
2015-05-31,Northern Ireland,1,Qatar,1,NIR,QAT
2015-06-02,Bangladesh,1,Afghanistan,1,BAN,AFG
2015-06-02,Cambodia,1,Laos,1,CAM,LAO
2015-06-03,Panama,1,Ecuador,1,PAN,ECU
2015-06-05,Cambodia,1,Myanmar,0,CAM,MYA
2015-06-05,Curaçao,1,Trinidad and Tobago,0,CUW,TRI
2015-06-05,Hungary,4,Lithuania,0,HUN,LTU
2015-06-05,Jordan,2,Kuwait,2,JOR,KUW
2015-06-05,Oman,1,Syria,2,OMA,SYR
2015-06-05,Scotland,1,Qatar,0,SCO,QAT
2015-06-05,Thailand,1,Bahrain,1,THA,BHR
2015-06-06,Andorra,0,Equatorial Guinea,1,AND,EQG
2015-06-06,Burkina Faso,2,Cameroon,3,BFA,CMR
2015-06-06,Colombia,1,Costa Rica,0,COL,CRC
2015-06-06,Ecuador,4,Panama,0,ECU,PAN
2015-06-06,Guinea,2,Chad,1,GUI,CHA
2015-06-06,Malaysia,0,Hong Kong,0,MAS,HKG
2015-06-06,Niger,2,Gabon,1,NIG,GAB
2015-06-06,Paraguay,2,Honduras,2,PAR,HON
2015-06-06,Rwanda,0,Kenya,0,RWA,KEN
2015-06-06,Uruguay,5,Guatemala,1,URU,GUA
2015-06-07,Brazil,2,Mexico,0,BRA,MEX
2015-06-07,Ethiopia,0,Zambia,1,ETH,ZAM
2015-06-07,France,3,Belgium,4,FRA,BEL
2015-06-07,Republic of Ireland,0,England,0,IRL,ENG
2015-06-07,Kenya,2,South Sudan,0,KEN,SSD
2015-06-07,Russia,4,Belarus,2,RUS,BLR
2015-06-07,Rwanda,2,Tanzania,0,RWA,TAN
2015-06-07,Serbia,4,Azerbaijan,1,SRB,AZE
2015-06-08,Denmark,2,Montenegro,1,DEN,MNE
2015-06-08,Egypt,2,Malawi,1,EGY,MWI
2015-06-08,Ghana,1,Togo,0,GHA,TOG
2015-06-08,Malta,2,Lithuania,0,MLT,LTU
2015-06-08,Norway,0,Sweden,0,NOR,SWE
2015-06-08,Turkey,4,Bulgaria,0,TUR,BUL
2015-06-09,Finland,0,Estonia,2,FIN,EST
2015-06-09,Georgia,1,Ukraine,2,GEO,UKR
2015-06-09,Luxembourg,0,Moldova,0,LUX,MDA
2015-06-09,Uganda,1,Gambia,1,UGA,GAM
2015-06-10,Brazil,1,Honduras,0,BRA,HON
2015-06-10,Curaçao,0,Cuba,0,CUW,CUB
2015-06-10,Switzerland,3,Liechtenstein,0,SUI,LIE
2015-06-11,Afghanistan,0,Syria,6,AFG,SYR
2015-06-11,Cambodia,0,Singapore,4,CAM,SGP
2015-06-11,Chile,2,Ecuador,0,CHI,ECU
2015-06-11,Dominican Republic,1,Belize,2,DOM,BLZ
2015-06-11,Guam,1,Turkmenistan,0,GUM,TKM
2015-06-11,Hong Kong,7,Bhutan,0,HKG,BHU
2015-06-11,India,1,Oman,2,IND,OMA
2015-06-11,Japan,4,Iraq,0,JPN,IRQ
2015-06-11,Laos,2,Myanmar,2,LAO,MYA
2015-06-11,Lebanon,0,Kuwait,1,LBN,KUW
2015-06-11,Malaysia,3,Timor-Leste,0,MAS,TLS
2015-06-11,Maldives,0,Qatar,1,MDV,QAT
2015-06-11,Philippines,2,Bahrain,1,PHI,BHR
2015-06-11,Saudi Arabia,3,Palestine,2,KSA,PLE
2015-06-11,Spain,2,Costa Rica,1,ESP,CRC
2015-06-11,Tajikistan,1,Jordan,3,TJK,JOR
2015-06-12,Andorra,1,Cyprus,3,AND,CYP
2015-06-12,Bosnia and Herzegovina,3,Israel,1,BIH,ISR
2015-06-12,Croatia,1,Italy,1,CRO,ITA
2015-06-12,Guinea,1,Eswatini,2,GUI,SWZ
2015-06-12,Iceland,2,Czech Republic,1,ISL,CZE
2015-06-12,Kazakhstan,0,Turkey,1,KAZ,TUR
2015-06-12,Latvia,0,Netherlands,2,LVA,NED
2015-06-12,Malta,0,Bulgaria,1,MLT,BUL
2015-06-12,Mexico,0,Bolivia,0,MEX,BOL
2015-06-12,Morocco,1,Libya,0,MAR,LBY
2015-06-12,Norway,0,Azerbaijan,0,NOR,AZE
2015-06-12,Tunisia,8,Djibouti,1,TUN,DJI
2015-06-12,Wales,1,Belgium,0,WAL,BEL
2015-06-13,Albania,1,France,0,ALB,FRA
2015-06-13,Algeria,4,Seychelles,0,ALG,SEY
2015-06-13,Angola,4,Central African Republic,0,ANG,CTA
2015-06-13,Argentina,2,Paraguay,2,ARG,PAR
2015-06-13,Armenia,2,Portugal,3,ARM,POR
2015-06-13,Burkina Faso,2,Comoros,0,BFA,COM
2015-06-13,Denmark,2,Serbia,0,DEN,SRB
2015-06-13,Faroe Islands,2,Greece,1,FRO,GRE
2015-06-13,Finland,0,Hungary,1,FIN,HUN
2015-06-13,Republic of Ireland,1,Scotland,1,IRL,SCO
2015-06-13,Malawi,1,Zimbabwe,2,MWI,ZIM
2015-06-13,Mali,2,South Sudan,0,MLI,SSD
2015-06-13,Nigeria,2,Chad,0,NGA,CHA
2015-06-13,Northern Ireland,0,Romania,0,NIR,ROU
2015-06-13,Poland,4,Georgia,0,POL,GEO
2015-06-13,Senegal,3,Burundi,1,SEN,BDI
2015-06-13,South Africa,0,Gambia,0,RSA,GAM
2015-06-13,Uganda,2,Botswana,0,UGA,BOT
2015-06-13,Uruguay,1,Jamaica,0,URU,JAM
2015-06-13,Zambia,0,Guinea-Bissau,0,ZAM,GNB
2015-06-14,Barbados,0,Aruba,3,BRB,ARU
2015-06-14,Belarus,0,Spain,1,BLR,ESP
2015-06-14,Brazil,2,Peru,1,BRA,PER
2015-06-14,Cameroon,1,Mauritania,0,CMR,MTN
2015-06-14,Colombia,0,Venezuela,1,COL,VEN
2015-06-14,Congo,1,Kenya,1,CGO,KEN
2015-06-14,Cuba,1,Curaçao,1,CUB,CUW
2015-06-14,Egypt,3,Tanzania,0,EGY,TAN
2015-06-14,Equatorial Guinea,1,Benin,1,EQG,BEN
2015-06-14,Estonia,2,San Marino,0,EST,SMR
2015-06-14,Ethiopia,2,Lesotho,1,ETH,LES
2015-06-14,Ghana,7,Mauritius,1,GHA,MRI
2015-06-14,Liechtenstein,1,Moldova,1,LIE,MDA
2015-06-14,Lithuania,1,Switzerland,2,LTU,SUI
2015-06-14,Mozambique,0,Rwanda,1,MOZ,RWA
2015-06-14,Niger,1,Namibia,0,NIG,NAM
2015-06-14,Russia,0,Austria,1,RUS,AUT
2015-06-14,Slovakia,2,North Macedonia,1,SVK,MKD
2015-06-14,Slovenia,2,England,3,SVN,ENG
2015-06-14,Sudan,1,Sierra Leone,0,SDN,SLE
2015-06-14,Sweden,3,Montenegro,1,SWE,MNE
2015-06-14,Togo,2,Liberia,1,TOG,LBR
2015-06-14,Ukraine,3,Luxembourg,0,UKR,LUX
2015-06-15,Chile,3,Mexico,3,CHI,MEX
2015-06-15,Ecuador,2,Bolivia,3,ECU,BOL
2015-06-15,Morocco,1,Tunisia,1,MAR,TUN
2015-06-16,Argentina,1,Uruguay,0,ARG,URU
2015-06-16,Bangladesh,1,Tajikistan,1,BAN,TJK
2015-06-16,Cambodia,0,Afghanistan,1,CAM,AFG
2015-06-16,Timor-Leste,0,United Arab Emirates,3,TLS,UAE
2015-06-16,Grenada,2,Puerto Rico,0,GRN,PUR
2015-06-16,Guam,2,India,1,GUM,IND
2015-06-16,Hong Kong,2,Maldives,0,HKG,MDV
2015-06-16,Italy,0,Portugal,1,ITA,POR
2015-06-16,Japan,0,Singapore,0,JPN,SGP
2015-06-16,Jordan,3,Trinidad and Tobago,0,JOR,TRI
2015-06-16,Laos,0,Lebanon,2,LAO,LBN
2015-06-16,Malaysia,0,Palestine,6,MAS,PLE
2015-06-16,Paraguay,1,Jamaica,0,PAR,JAM
